customer_id,R,F,M,F_log1p,M_log1p,R_z,F_z,M_z,gmm_component,gmm_max_proba,gmm_p_0,gmm_p_1,gmm_p_2,gmm_p_3,gmm_p_4,gmm_p_5,gmm_p_6,gmm_p_7
1111,55,19,1218.0,2.995732273553991,7.105786129481271,0.1858232672313541,0.3082902515834437,-0.4114585736264663,0,0.5332887787627153,0.5332887787627153,0.24208319459603367,0.06694839789135035,0.039190846859937525,0.10927745238886649,7.400632421725208e-07,0.009210589263148992,1.7470560784267827e-10
1112,86,20,1470.0,3.044522437723423,7.293697720601438,1.251106907392608,0.4511076642499669,0.1922507676401401,5,0.7994353112809494,0.08454877845934432,0.056099054713230595,0.05858835840855356,0.00010916125259816143,0.00028121396237833663,0.7994353112809494,0.0009381219229457065,2.2313555639309175e-28
1113,48,9,1495.0,2.302585092994046,7.310550158534422,-0.0547246515147354,-1.7206737539668338,0.2463931126791545,3,0.3696398947786273,0.0021817095254844563,0.013673443233883297,0.36941202248483335,0.3696398947786273,0.035578838552050455,2.933922510648054e-11,0.20951408590072554,5.495055968092627e-09
1114,58,32,2063.0,3.49650756146648,7.632401126601453,0.2889152324082497,1.7741478104682946,1.2804136047599874,0,0.7208127497871631,0.7208127497871631,0.04393307343825538,0.16792695778842717,0.04320846572720567,0.023903669395289654,3.302665258777358e-05,0.00018205718614840475,2.492242560228728e-11
1115,95,6,837.0,1.9459101490553132,6.731018100482083,1.560382802923295,-2.764724199860217,-1.615487332928495,6,0.9373993883837555,1.7673832361914445e-09,0.0028984471536062976,0.05948903142059372,7.19831578394313e-08,1.4178799926810443e-07,0.0002129175035039567,0.9373993883837555,1.2234488440473316e-39
1116,38,14,2335.0,2.70805020110221,7.756195343948118,-0.3983645354377205,-0.5338058954069297,1.6781310896764845,3,0.5843935508172261,0.23016857228944576,0.013616666096992885,0.04540124642970453,0.5843935508172261,0.1189442244906333,3.944065628814298e-14,0.007359857063346677,0.0001158828126108688
1117,79,21,724.0,3.091042453358316,6.586171654854675,1.0105589886465185,0.5872799519083906,-2.0808399583480304,1,0.9276955647135667,0.0012201614904246043,0.9276955647135667,0.00010070002256511116,6.06721158872235e-06,0.0015781671925114004,0.020545483136557106,0.04885385623278594,7.582170509948401e-25
1118,54,21,1336.0,3.091042453358316,7.198183577101943,0.1514592788390556,0.5872799519083906,-0.1146104552891547,0,0.6953663248083981,0.6953663248083981,0.12976196492790879,0.057606627451442315,0.03959503638216819,0.07470227531645383,4.048109208436583e-07,0.0029673658040510007,4.986570227814061e-10
1119,74,16,977.0,2.833213344056216,6.885509670034818,0.8387390466850259,-0.1674313085982916,-1.1191475215845414,1,0.8498843962136529,0.03451418844996312,0.8498843962136529,0.03779790419798564,0.000668184134050226,0.0071961745590809496,0.02192196148084221,0.04801719096442481,7.194276588194542e-21
1120,77,14,1362.0,2.70805020110221,7.217443431696533,0.9418310118619214,-0.5338058954069297,-0.0527337287877287,2,0.5537140352333463,0.06586605150669292,0.24317847621270472,0.5537140352333463,0.0018304536679092393,0.003074307863225304,0.11271405922388335,0.01962261629223828,1.6446115406015374e-22
1121,63,15,1214.0,2.772588722239781,7.102499355774649,0.4607351743697422,-0.3448902653183889,-0.4220180924804604,1,0.4308099768246783,0.197207394557797,0.4308099768246783,0.27071822950044805,0.022441867437358935,0.045311113428309464,0.00015142900589868122,0.0333599892454887,2.1042871204802025e-14
1122,2,30,1938.0,3.4339872044851463,7.569927655242652,-1.635468117560467,1.5911397026854626,1.079703164196789,7,0.9231748176880045,0.06471454197113456,3.3731456087597972e-06,1.4067491563667417e-05,0.008346474150223682,0.003721695193595655,2.7563833448617796e-38,2.5030359869325304e-05,0.9231748176880045
1123,7,20,1146.0,3.044522437723423,7.044905117129371,-1.4636481755989743,0.4511076642499669,-0.607052872219286,7,0.8424736068202197,0.034111533889396625,1.538118286925766e-05,9.40113786443848e-06,0.015549469172531874,0.10667961096802649,8.813066097604711e-36,0.0011609968290916951,0.8424736068202197
1124,78,22,1749.0,3.1354942159291497,7.46737106691756,0.97619500025422,0.717398098196787,0.7502164624387331,0,0.3753945770025415,0.3753945770025415,0.07483647244060557,0.1835784799819242,0.0014258572518697874,0.002206458994287421,0.36192141687579393,0.000636737452977548,1.4533114608405937e-22
1125,72,11,2046.0,2.4849066497880004,7.624130585661289,0.7700110699004289,-1.1869864123087623,1.2538425838179523,2,0.9348928691461735,0.005660627057698702,0.027712793893668864,0.9348928691461735,0.004063508741859117,0.0029333469778289795,0.004675422710266151,0.020061431472504578,3.804067905814442e-20
1126,15,18,1350.0,2.9444389791664403,7.208600337960199,-1.1887362684605862,0.1581457354442284,-0.0811442076863243,7,0.6824769526338832,0.12335635517126226,0.00013035847375524875,0.00016616264503692668,0.09192665857729583,0.10063084645386151,2.8276571025861803e-29,0.0013126660449050787,0.6824769526338832
1127,25,18,1616.0,2.9444389791664403,7.388327859577107,-0.8450963845376012,0.1581457354442284,0.4962719220799169,0,0.4933388894886422,0.4933388894886422,0.0015943009058615794,0.0030631259869517637,0.2871445132394117,0.1191160773427603,8.395206491935104e-22,0.0013927898917979323,0.09435030314457452
1128,31,24,1386.0,3.218875824868201,7.234898420314831,-0.6389124541838102,0.9614707684852764,0.0033444493478083,0,0.6673048879773661,0.6673048879773661,0.006531439856379401,0.004559599278209578,0.1146146546172798,0.19577355833276036,7.901981003348745e-18,0.0011063602228162336,0.010109499715188446
1129,81,13,2011.0,2.6390573296152584,7.60688453121963,1.0792869654311157,-0.7357601943099386,1.1984356549299733,2,0.7240720677585751,0.01709677520146279,0.0313567961684499,0.7240720677585751,0.0005711382158531845,0.0009771691914926823,0.21994186797324056,0.00598418549092548,2.2604686511629327e-25
1130,7,16,1698.0,2.833213344056216,7.4377951216719325,-1.4636481755989743,-0.1674313085982916,0.6551969146017051,7,0.8264313497272426,0.056446715932679976,1.022407340854663e-05,2.7770091677166482e-05,0.09856727175091631,0.017925253464842514,1.3987470126433345e-35,0.0005914149592330013,0.8264313497272426
1131,59,10,1497.0,2.3978952727983707,7.311886164077165,0.3232792208005482,-1.4416840536418882,0.2506853387272104,2,0.7835022240893229,0.005560642384551176,0.04331668140860732,0.7835022240893229,0.06106181475780288,0.015061836398018813,9.239598948379741e-07,0.09149587700159414,2.083164027010124e-13
1132,95,23,1568.0,3.1780538303479458,7.358193752733032,1.560382802923295,0.8419775932415164,0.3994591513293356,5,0.905129312408714,0.05206796583941459,0.01804528296428648,0.024329928832576835,1.4404587398178413e-05,4.171532163029035e-05,0.905129312408714,0.0003713900459796653,6.39637056596161e-35
1133,73,17,1936.0,2.8903717578961645,7.5688956634069955,0.8043750582927274,-0.0001185537488582,1.0763876523245155,2,0.5421495759751453,0.29461588715819365,0.08911821219000829,0.5421495759751453,0.004944159585675055,0.006352812554294833,0.06069848320765899,0.002120869329023864,1.1358289736878159e-19
1134,11,15,1168.0,2.772588722239781,7.063903961472068,-1.3261922220297804,-0.3448902653183889,-0.5460147013721157,7,0.7082298622812092,0.02705704278205653,4.5541339171446527e-05,5.339637678473141e-05,0.09394742163311848,0.1647362869301998,4.485540085217737e-33,0.005930448657460022,0.7082298622812092
1135,75,12,1749.0,2.5649493574615367,7.46737106691756,0.8731030350773243,-0.9526872947026088,0.7502164624387331,2,0.8950335922596502,0.014702883257153717,0.04952430580593379,0.8950335922596502,0.0023521598943595542,0.0019899151179920424,0.022761839188294018,0.013635304476616818,1.0082224881047236e-21
1136,58,21,1898.0,3.091042453358316,7.549082710812286,0.2889152324082497,0.5872799519083906,1.0127339708874314,0,0.7541576861647934,0.7541576861647934,0.05131514115037874,0.1397535859998416,0.03088393971942091,0.023332549256468854,1.3067872187575831e-05,0.0005440298277814005,9.127642209697976e-12
1137,58,16,1345.0,2.833213344056216,7.204892510204673,0.2889152324082497,-0.1674313085982916,-0.0930564598176315,0,0.4072680419146658,0.4072680419146658,0.22616426280079246,0.2343878681106478,0.05224870643000804,0.0665216755770623,6.480140355692447e-06,0.01340296501953626,6.931700639183258e-12
1138,73,13,747.0,2.6390573296152584,6.617402977974478,0.8043750582927274,-0.7357601943099386,-1.98050212716292,1,0.7448688716111608,0.0004749890070661248,0.7448688716111608,0.003326890502602164,5.6164507288232654e-05,0.0037616969838084892,0.0009242318005467349,0.24658715558752756,1.846456310625779e-21
1139,33,30,1078.0,3.4339872044851463,6.983789965258135,-0.5701844773992131,1.5911397026854626,-0.803399398038433,4,0.7142548554796947,0.20722274078918795,0.021766479880563988,0.0017746084463479263,0.04493048707634004,0.7142548554796947,1.1897874828212255e-16,0.006266724109421588,0.003784104218443691
1140,29,6,2301.0,1.9459101490553132,7.741533589281828,-0.7076404309684071,-2.764724199860217,1.6310268200641964,6,0.5567298312760317,2.746672740574667e-07,1.3149963069041552e-05,0.0009914037318512557,0.440763624733468,0.0014928361627158412,1.9112265342480776e-23,0.5567298312760317,8.879465590358926e-06
1141,43,32,1516.0,3.49650756146648,7.324489979348532,-0.226544593476228,1.7741478104682946,0.2911780032273861,0,0.7167008199237447,0.7167008199237447,0.03187131011804951,0.03086084299577427,0.1043511452128095,0.11551015278498303,4.207286453936599e-11,0.0006937726867664895,1.1956235799552373e-05
1142,94,11,1421.0,2.4849066497880004,7.259819610363186,1.526018814530996,-1.1869864123087623,0.0834095221726721,2,0.5933801247880609,0.0011967348737034046,0.032550145354754395,0.5933801247880609,1.4668273454480177e-05,3.282607529670751e-05,0.3424652520995503,0.030360248535179796,2.697683929662298e-35
1143,37,18,1621.0,2.9444389791664403,7.3914152346753585,-0.432728523830019,0.1581457354442284,0.5061908268994532,0,0.6351308500878887,0.6351308500878887,0.011091257194446213,0.020637204311970386,0.22085046698116048,0.11034951951313225,9.06460986998204e-15,0.001683145012499884,0.0002575568988931416
1144,24,18,677.0,2.9444389791664403,6.519147287940395,-0.8794603729298996,0.1581457354442284,-2.2961712008617257,4,0.952481786353021,0.0003810218885055848,0.0010280514822560215,1.7923616063274151e-06,0.0004854014979962731,0.952481786353021,4.861100297262309e-25,0.04269321002746031,0.002928736389154588
1145,23,23,1140.0,3.1780538303479458,7.039660349862076,-0.9138243613221982,0.8419775932415164,-0.6239028971334527,4,0.49126913346481127,0.24274771547022633,0.0022182711020300215,0.0005612890303393372,0.062328932261188304,0.49126913346481127,3.615940665700134e-23,0.003457186386391887,0.19741747228501305
1146,96,27,1264.0,3.332204510175204,7.142827401161621,1.594746791315593,1.2932038112403403,-0.2924549422245002,5,0.9068077639241299,0.03562381683067828,0.05113836753724463,0.00524316737377842,1.1199031830386314e-05,4.3092008034166526e-05,0.9068077639241299,0.0011325932943038637,1.2793754657041585e-35
1147,60,20,1048.0,3.044522437723423,6.955592608396297,0.3576432091928467,0.4511076642499669,-0.8939899126258665,1,0.5865258411187727,0.26139673539488606,0.5865258411187727,0.028994306460950976,0.010672411444888522,0.09242411940258495,2.5916564394872072e-05,0.01996066961275952,7.625495566971243e-13
1148,8,18,1681.0,2.9444389791664403,7.427738840532894,-1.429284187206676,0.1581457354442284,0.6228887912664154,7,0.8464629816307329,0.07992304764736304,1.2607417604322374e-05,2.9452446939478115e-05,0.05687591492849296,0.016420263648984006,1.4644313791298851e-34,0.0002757322798834029,0.8464629816307329
1149,88,14,2153.0,2.70805020110221,7.675081857716334,1.319834884177205,-0.5338058954069297,1.4175353007263858,5,0.6135690940473862,0.011372317785157576,0.013218033975814385,0.3592334932595274,7.041599044273421e-05,0.0002555717358532816,0.6135690940473862,0.0022810732058181128,3.1981795447893424e-30
1150,83,9,1475.0,2.302585092994046,7.297091005160418,1.1480149422157124,-1.7206737539668338,0.2031524771814206,2,0.9099768701252325,0.00013006582879058546,0.014075507837560005,0.9099768701252325,0.00013847255003972958,9.34786348698684e-05,0.01937539720822683,0.05621020781528001,4.498635202024013e-28
1151,47,24,1461.0,3.218875824868201,7.2875606403097235,-0.0890886399070339,0.9614707684852764,0.1725339812613696,0,0.7883937498425888,0.7883937498425888,0.04155663916815585,0.029739498067505855,0.060797710632727535,0.07859777069688931,9.117572091350272e-10,0.0009143593051713966,2.7137520398176466e-07
1152,80,27,658.0,3.332204510175204,6.490723534502507,1.0449229770388169,1.2932038112403403,-2.3874890666837363,1,0.9144546957084888,0.00022812124206791833,0.9144546957084888,5.062162025514774e-06,1.4096522058135321e-06,0.001333993443315268,0.015129698895333667,0.06884701889656318,9.740156469981857e-26
1153,51,17,1686.0,2.8903717578961645,7.430707082545968,0.0483673136621601,-0.0001185537488582,0.6324249535635414,0,0.6221940230588393,0.6221940230588393,0.056503706501291946,0.14436445638827047,0.11080946039163356,0.0633311314554514,2.682964854029621e-08,0.0027971887335293227,6.641335236414634e-09
1154,69,17,1461.0,2.8903717578961645,7.2875606403097235,0.6669191047235333,-0.0001185537488582,0.1725339812613696,0,0.376995350025904,0.376995350025904,0.23611285955325342,0.34971070142718425,0.009499888629144594,0.013341286878596058,0.008308974601743563,0.006030938884174102,2.103431935400875e-17
1155,63,14,1491.0,2.70805020110221,7.307872780763706,0.4607351743697422,-0.5338058954069297,0.2377914188685403,2,0.5780167746701014,0.17468540769386967,0.17065112832275353,0.5780167746701014,0.033578582570942164,0.02626217850010264,0.00014570037585649249,0.016660227866356393,1.769519422473971e-14
1156,35,30,1543.0,3.4339872044851463,7.342131730584722,-0.5014565006146161,1.5911397026854626,0.3478561993626033,0,0.7307896371179726,0.7307896371179726,0.010240014306742538,0.01220870990425678,0.11811078029672802,0.12634932876069724,3.635649989158075e-15,0.0005050557008089265,0.0017964739127898793
1157,19,16,1737.0,2.833213344056216,7.460490305825338,-1.0512803148913925,-0.1674313085982916,0.7281104299069677,7,0.3840568697329989,0.21262891060906555,0.0003394693119354329,0.0008891073996447114,0.3333436709740328,0.06722901569278529,4.2835203569873734e-26,0.0015129562795371534,0.3840568697329989
1158,89,25,1944.0,3.258096538021482,7.573017256052546,1.3541988725695036,1.07627671084767,1.0896292196284911,5,0.8700072357165171,0.0742710867132236,0.00994727310410947,0.04546040395959543,6.478657363232465e-05,0.00013912235667148755,0.8700072357165171,0.00011009157625067752,2.7870479975138414e-30
1159,49,14,1584.0,2.70805020110221,7.368339686311381,-0.0203606631224369,-0.5338058954069297,0.4320553038104379,0,0.30249461259041843,0.30249461259041843,0.06622432110996439,0.24707429437821177,0.2623082726918395,0.10701147726713962,2.3954050685463164e-09,0.014886988681767249,3.088525379878993e-08
1160,11,16,1784.0,2.833213344056216,7.487173694213739,-1.3261922220297804,-0.1674313085982916,0.8138369714720461,7,0.7593446175049376,0.07941681349720528,3.023477227807152e-05,7.955078048355637e-05,0.13866358118816283,0.021836794941020803,2.9090839926418094e-32,0.0006284073159120342,0.7593446175049376
1161,6,12,1170.0,2.5649493574615367,7.065613363597717,-1.498012163991273,-0.9526872947026088,-0.5405228526517487,7,0.6087857572938529,0.005640500807062962,9.106405237057866e-06,2.8230793780494665e-05,0.22901664117224552,0.13344332005264736,9.41644167642739e-38,0.023076443475173843,0.6087857572938529
1162,39,14,984.0,2.70805020110221,6.892641641172089,-0.364000547045422,-0.5338058954069297,-1.0962344188240996,4,0.6631593359387933,0.051701962649384585,0.053474424401198546,0.011149381663013104,0.11622935482186206,0.6631593359387933,9.268736930348654e-15,0.1042546241413758,3.0916384363079464e-05
1163,93,20,1381.0,3.044522437723423,7.231287004327616,1.4916548261386977,0.4511076642499669,-0.0082580577337659,5,0.8960825601589097,0.037564812016966015,0.039727362005430755,0.025525262304387723,1.5262055503251565e-05,5.616361879464893e-05,0.8960825601589097,0.0010285778400078106,1.21161026390661e-33
1164,85,21,1980.0,3.091042453358316,7.591357046698551,1.2167429190003096,0.5872799519083906,1.1485500284187626,5,0.7713637834433715,0.10327625799192633,0.018384462226579742,0.10618247338606518,0.0001638761913049406,0.0003784741897548431,0.7713637834433715,0.00025067257099740036,1.5970276720668653e-27
1165,41,19,1598.0,2.995732273553991,7.377133712833954,-0.295272570260825,0.3082902515834437,0.4603081429640845,0,0.7099877099010431,0.7099877099010431,0.018243100755384593,0.0291421218744599,0.1481765018002208,0.09307695125473185,1.0752066715729565e-12,0.0013543001405419692,1.9314272542801558e-05
1166,92,12,1754.0,2.5649493574615367,7.470224135899966,1.4572908377463991,-0.9526872947026088,0.7593826048022199,2,0.5362140813355188,0.0029539326316501443,0.015531975712117464,0.5362140813355188,2.616992940581276e-05,6.420355628683789e-05,0.43702437519171417,0.008185261643306687,1.4904032634378207e-33
1167,85,7,1626.0,2.0794415416798357,7.394493107219038,1.2167429190003096,-2.3738542708686676,0.5160792025700043,2,0.887494183543032,9.558051658728393e-07,0.0012574470692197444,0.887494183543032,3.0376882247300943e-05,1.0341564628751108e-05,0.0020696335962352755,0.10913706153947074,1.0787744365929068e-30
1168,87,22,1241.0,3.1354942159291497,7.124478262493424,1.2854708957849066,0.717398098196787,-0.3514057836928302,5,0.8153540509967858,0.05892847915253201,0.10729267457672408,0.01644050389621145,5.851397736961509e-05,0.00025209457013762045,0.8153540509967858,0.0016736828302393255,4.044705906760993e-29
1169,66,17,1758.0,2.8903717578961645,7.472500744737558,0.5638271395466378,-0.0001185537488582,0.7666967359501251,0,0.4337900438445408,0.4337900438445408,0.1127590190170669,0.4168493258360114,0.01666416123589204,0.015361237294367941,0.0018436763431751285,0.0027325364289452277,8.882133366082605e-16
1170,49,12,1482.0,2.5649493574615367,7.301822342137932,-0.0203606631224369,-0.9526872947026088,0.2183529888314905,2,0.3512535514318431,0.08791042571801183,0.06218738833529692,0.3512535514318431,0.3406493064396311,0.10650719159494426,9.643877341187633e-10,0.051492118016273514,1.7499611766474955e-08
1171,40,19,1502.0,2.995732273553991,7.315218389752975,-0.3296365586531235,0.3082902515834437,0.2613908825188567,0,0.683054494028088,0.683054494028088,0.01925711376934606,0.023983141245652186,0.15186654695888938,0.11997291033612104,3.147645848055023e-13,0.0018265230089749584,3.927065261378967e-05
1172,23,10,1518.0,2.3978952727983707,7.325807502595773,-0.9138243613221982,-1.4416840536418882,0.2954108506369258,3,0.8923204766635427,0.0033621026818851808,0.00020676998047006312,0.002353364038951773,0.8923204766635427,0.04951092147092238,4.267492415012268e-25,0.03612456784220161,0.016121797322026288
1173,89,18,1969.0,2.9444389791664403,7.585788821732034,1.3541988725695036,0.1581457354442284,1.1306608210179778,5,0.8237284192160483,0.041434908799558814,0.013079239835455881,0.1211059622332019,5.086619139616522e-05,0.0001572342628093609,0.8237284192160483,0.0004433694615297474,1.2193159765622941e-30
1174,68,19,791.0,2.995732273553991,6.674561391814426,0.6325551163312348,0.3082902515834437,-1.7968675351643215,1,0.9135651141235756,0.007793392166666107,0.9135651141235756,0.001105157908560141,0.0001900207329332816,0.018893989142956116,0.00043876540844569326,0.05801356051686282,6.9063713517413664e-18
1175,12,26,1456.0,3.295836866004329,7.284134806195205,-1.2918282336374818,1.1867493048110471,0.1615276987631163,7,0.8510203799690843,0.0994438013067729,4.017969332702238e-05,5.934510477705559e-05,0.01849521254397634,0.030800578388803818,6.197906691285754e-31,0.0001405029932588131,0.8510203799690843
1176,85,10,1555.0,2.3978952727983707,7.349873704738337,1.2167429190003096,-1.4416840536418882,0.3727290775523955,2,0.8736311102413238,0.0005837991664485593,0.019690886467590363,0.8736311102413238,0.0001186048108505251,0.00011919949121002396,0.0748127885329403,0.031043611289636473,5.048887547706499e-29
1177,33,15,1402.0,2.772588722239781,7.246368080102461,-0.5701844773992131,-0.3448902653183889,0.0401933776851457,3,0.44070214376918077,0.28293651339806103,0.009027700610383813,0.01630086312268313,0.44070214376918077,0.23901187742189028,2.238613539560989e-17,0.009891957092131419,0.0021289445856695903
1178,2,26,1384.0,3.295836866004329,7.233455418621439,-1.635468117560467,1.1867493048110471,-0.0012915265202651,7,0.9141769500443381,0.05341027845314604,3.811659185540038e-06,6.504121868453873e-06,0.008193422687026329,0.024040511605414035,4.636135373474977e-39,0.0001685214290213291,0.9141769500443381
1179,95,14,856.0,2.70805020110221,6.75343791859778,1.560382802923295,-0.5338058954069297,-1.5434584945515737,1,0.5440478165500571,0.0010111151776974572,0.5440478165500571,0.006817644250784968,1.3835322947136443e-06,4.163541255359976e-05,0.3426451783806797,0.10543522669593254,4.019554966327106e-36
1180,87,18,532.0,2.9444389791664403,6.278521424165844,1.2854708957849066,0.1581457354442284,-3.0692373052200543,1,0.8179415402058571,2.826678854594891e-06,0.8179415402058571,3.662886134028089e-07,8.527538856693997e-09,7.470510601836323e-05,0.004388075785065376,0.1775924774080521,5.589920420431571e-32
1181,72,24,1824.0,3.218875824868201,7.509335266016592,0.7700110699004289,0.9614707684852764,0.8850361339865982,0,0.6449915454970058,0.6449915454970058,0.08237730768907749,0.20383527466429244,0.005148279185725161,0.0060474127434228565,0.05711668577427198,0.0004834944462041664,8.956419533147627e-19
1182,2,27,1556.0,3.332204510175204,7.350516171833998,-1.635468117560467,1.2932038112403403,0.3747931513266385,7,0.9147051746351123,0.0646528599846734,3.382361775170872e-06,8.759901036348467e-06,0.00890574793033906,0.011645514929484147,8.208107852559203e-39,7.856025757979368e-05,0.9147051746351123
1183,85,26,867.0,3.295836866004329,6.7661917146603505,1.2167429190003096,1.1867493048110471,-1.502483982156224,1,0.6311802684622847,0.008255970377121866,0.6311802684622847,0.0004476800279047167,1.6139203169260792e-05,0.0006856724572392849,0.34213547333412714,0.01727879613815296,4.6662013427366135e-28
1184,23,17,1690.0,2.8903717578961645,7.43307534889858,-0.9138243613221982,-0.0001185537488582,0.6400335556255864,0,0.38408551268173924,0.38408551268173924,0.0009868172592586318,0.0022664091601475073,0.34433122798243404,0.0991512884643114,3.5409178659208016e-23,0.0015260110379708399,0.16765273341413853
1185,73,17,759.0,2.8903717578961645,6.633318433280377,0.8043750582927274,-0.0001185537488582,-1.929370054993204,1,0.9104864574254192,0.0022903905546924866,0.9104864574254192,0.0008814221708365566,4.623432492378565e-05,0.0054280802707313705,0.002438719688711407,0.07842869556468546,4.487678689371789e-21
1186,34,14,956.0,2.70805020110221,6.863803391452954,-0.5358204890069146,-0.5338058954069297,-1.1888839495818233,4,0.7571590769673717,0.03080435585490016,0.01923047994155004,0.0035715098616007713,0.09987953435903942,0.7571590769673717,1.1469169921515718e-17,0.08887089524452858,0.0004841477710091539
1187,19,12,1115.0,2.5649493574615367,7.017506142941256,-1.0512803148913925,-0.9526872947026088,-0.6950783982652544,3,0.3995110188406462,0.012839416948026912,0.00039207692235180387,0.0007121688717407149,0.3995110188406462,0.3653474691195698,1.503282427946952e-27,0.05648845800696724,0.1647093912906969
1188,43,21,1025.0,3.091042453358316,6.933423025730715,-0.226544593476228,0.5872799519083906,-0.9652148118851964,4,0.5377378046072403,0.2796228622848548,0.11648025128730358,0.006511519243111821,0.0425798315907283,0.5377378046072403,5.787790303519133e-12,0.017063220032025036,4.510948948388435e-06
1189,75,15,1221.0,2.772588722239781,7.108244139731541,0.8731030350773243,-0.3448902653183889,-0.4035616485875632,1,0.4821794148429097,0.10125976344151748,0.4821794148429097,0.31283528978045255,0.0023271002605141345,0.00613280470407015,0.06812243579210242,0.02714319117843331,3.718137895721244e-21
1190,47,15,1433.0,2.772588722239781,7.268223021159565,-0.0890886399070339,-0.3448902653183889,0.1104074181834122,0,0.39917024079133606,0.39917024079133606,0.07105867936201968,0.1351646822611078,0.23132182152678354,0.14983494265507083,3.5189968009412355e-10,0.013449442224343426,1.9082743880248266e-07
1191,42,24,1556.0,3.218875824868201,7.350516171833998,-0.2609085818685265,0.9614707684852764,0.3747931513266385,0,0.800021945628998,0.800021945628998,0.018862710530122836,0.02025354780801349,0.0824944313169654,0.07778771934681533,5.332809678475969e-12,0.0005678166738732642,1.182868987875793e-05
1192,75,21,508.0,3.091042453358316,6.2324480165505225,0.8731030350773243,0.5872799519083906,-3.217258757199387,1,0.7895030753337842,3.016936391161161e-06,0.7895030753337842,9.976793102673269e-08,4.611476523833845e-08,0.0016100227206605775,0.0001377218471753868,0.2087460172792928,4.648608275123436e-24
1193,80,23,1166.0,3.1780538303479458,7.062191632286556,1.0449229770388169,0.8419775932415164,-0.551515953947621,5,0.4484242040027839,0.15040106377179283,0.3678731424945033,0.026011194872917524,0.0004246100790706119,0.002206262761343934,0.4484242040027839,0.00465952201758805,4.710728440584451e-24
1194,67,19,1273.0,2.995732273553991,7.149916836132109,0.5981911279389363,0.3082902515834437,-0.2696784967137566,0,0.4379770249343887,0.4379770249343887,0.38399034152605965,0.136112454768938,0.008862873949487217,0.0226203475518188,0.0030538150138269145,0.007383142255480279,2.9381185882502323e-16
1195,71,18,1399.0,2.9444389791664403,7.24422751560335,0.7356470815081303,0.1581457354442284,0.0333163203626373,0,0.40226318128320665,0.40226318128320665,0.289296673595571,0.261853288152251,0.006021599705204688,0.010855389987771845,0.024016505160723737,0.005693362115271031,1.7759695358491794e-18
1196,70,20,1923.0,3.044522437723423,7.562161631225652,0.7012830931158318,0.4511076642499669,1.054753020272109,0,0.5617271804957173,0.5617271804957173,0.08326697377827377,0.3177837591397142,0.007316448864550119,0.00854938177012528,0.02049495622143357,0.0008612997301858008,8.717694535189108e-18
1197,54,22,1229.0,3.1354942159291497,7.114769448366463,0.1514592788390556,0.717398098196787,-0.3825975890845449,0,0.6243166339856414,0.6243166339856414,0.19220402340525133,0.0393050934732437,0.03326223868210778,0.10616974857122144,4.233286602093113e-07,0.004741838013805676,5.400684848319457e-10
1198,81,11,1891.0,2.4849066497880004,7.545389749611823,1.0792869654311157,-1.1869864123087623,1.0008694809942638,2,0.8867104664233969,0.002656485948983277,0.019808385035640527,0.8867104664233969,0.0004266490866205849,0.000487250197418311,0.07518860066829693,0.014722162639643183,6.64596230074491e-26
1199,25,20,1420.0,3.044522437723423,7.259116128097101,-0.8450963845376012,0.4511076642499669,0.0811494230860779,0,0.5200756337975927,0.5200756337975927,0.002046030808665572,0.0022006994716859516,0.17868580379845067,0.18796036310280387,9.076530720487342e-22,0.0015388975317864775,0.10749257148901481
1200,30,9,2044.0,2.302585092994046,7.623153068476902,-0.6732764425761086,-1.7206737539668338,1.250702084331223,3,0.9076992897991422,0.0009417430346671324,0.00043070318268814364,0.006925086524448861,0.9076992897991422,0.022745184040404338,1.3116064270238042e-20,0.060820426209934324,0.00043756720871503823
1201,53,13,1568.0,2.6390573296152584,7.358193752733032,0.1170952904467571,-0.7357601943099386,0.3994591513293356,2,0.4487345487984742,0.1673213294173933,0.08824688790623897,0.4487345487984742,0.19347892693262272,0.07648875281114245,6.599806897721845e-08,0.025729487506693655,6.293657609349028e-10
1202,55,10,1303.0,2.3978952727983707,7.1731917424865985,0.1858232672313541,-1.4416840536418882,-0.1949024900845249,2,0.5847542449097679,0.006700511583385025,0.06446029336567301,0.5847542449097679,0.11694652205616665,0.037560043151035685,3.662674160677971e-08,0.1895783482906344,1.6596084736336753e-11
1203,55,24,1398.0,3.218875824868201,7.243512974665482,0.1858232672313541,0.9614707684852764,0.0310206927414942,0,0.7546229980322461,0.7546229980322461,0.10603945556196404,0.05108695276763296,0.03239121951779521,0.05442376785607707,1.209390153079293e-06,0.0014343966511861613,2.229455102485442e-10
1204,52,16,2019.0,2.833213344056216,7.61085279039525,0.0827313020544586,-0.1674313085982916,1.211184603084836,0,0.518964340366458,0.518964340366458,0.05287870663388693,0.22869699621632938,0.13452890154117936,0.061759470782701956,8.73466309549679e-08,0.003171494309801286,2.8030123604309115e-09
1205,71,20,842.0,3.044522437723423,6.736966958001855,0.7356470815081303,0.4511076642499669,-1.596375255631176,1,0.9296147418660723,0.015489937339068956,0.9296147418660723,0.001994250570425428,0.00021099358027003068,0.011714344901493368,0.0034354357027175414,0.03754029603995271,2.4288695769510923e-19
