customer_id,R,F,M,F_log1p,M_log1p,R_z,F_z,M_z
3077,28,24,1601.0,3.2188758248682006,7.379008127628304,-0.7420044193607056,0.9614707684852765,0.4663301329542269
3078,75,18,2108.0,2.9444389791664403,7.653969180478774,0.8731030350773243,0.15814573544422847,1.3497059540028464
3079,67,19,2064.0,2.995732273553991,7.632885505395133,0.5981911279389363,0.30829025158344375,1.2819697833901211
3080,42,10,1534.0,2.3978952727983707,7.336285660021297,-0.2609085818685265,-1.4416840536418882,0.32907434887746684
3081,33,17,455.0,2.8903717578961645,6.1224928095143865,-0.5701844773992131,-0.0001185537488582652,-3.570515228569316
3082,5,20,1092.0,3.044522437723423,6.996681488176539,-1.5323761523835715,0.4511076642499669,-0.7619824063425014
3083,48,10,1966.0,2.3978952727983707,7.584264818389059,-0.05472465151473542,-1.4416840536418882,1.1257646086619901
3084,59,14,1337.0,2.70805020110221,7.198931240688173,0.3232792208005482,-0.5338058954069297,-0.11220841351812158
3085,50,19,1463.0,2.995732273553991,7.288927694521257,0.014003325269861604,0.30829025158344375,0.17692595832143643
3086,8,14,1635.0,2.70805020110221,7.400009517162692,-1.429284187206676,-0.5338058954069297,0.5338019422551276
3087,4,15,1197.0,2.772588722239781,7.088408778675395,-1.5667401407758699,-0.34489026531838896,-0.46728732237707266
3088,63,25,665.0,3.258096538021482,6.501289670540389,0.46073517436974226,1.07627671084767,-2.353542916852649
3089,15,16,1145.0,2.833213344056216,7.044032897274685,-1.1887362684605862,-0.16743130859829167,-0.6098550797402434
3090,58,17,1775.0,2.8903717578961645,7.4821189235521155,0.2889152324082497,-0.0001185537488582652,0.7975973544894451
3091,55,24,1732.0,3.2188758248682006,7.457609289715606,0.18582326723135417,0.9614707684852765,0.7188545009490125
3092,64,16,1014.0,2.833213344056216,6.922643891475888,0.49509916276204075,-0.16743130859829167,-0.9998452676309763
3093,83,9,663.0,2.302585092994046,6.498282149476434,1.1480149422157124,-1.7206737539668338,-2.363205272163158
3094,34,21,2102.0,3.091042453358316,7.6511201757027,-0.5358204890069146,0.5872799519083906,1.3405528688398924
3095,9,15,1331.0,2.772588722239781,7.194436851100335,-1.3949201988143773,-0.34489026531838896,-0.12664767701057134
3096,88,9,1583.0,2.302585092994046,7.367708572374371,1.319834884177205,-1.7206737539668338,0.4300277046777559
3097,46,12,1060.0,2.5649493574615367,6.966967138613983,-0.12345262829933244,-0.9526872947026088,-0.8574466099801831
3098,91,18,1696.0,2.9444389791664403,7.436617265234227,1.4229268493541005,0.15814573544422847,0.6514127790415986
3099,34,16,1268.0,2.833213344056216,7.1459844677143876,-0.5358204890069146,-0.16743130859829167,-0.28231213752818535
3100,61,25,1570.0,3.258096538021482,7.359467638255621,0.39200719758514524,1.07627671084767,0.4035518024803729
3101,32,17,2071.0,2.8903717578961645,7.6362696033793735,-0.6045484657915116,-0.0001185537488582652,1.2928419789405339
3102,14,24,791.0,3.2188758248682006,6.674561391814426,-1.2231002568528848,0.9614707684852765,-1.7968675351643215
3103,84,21,1416.0,3.091042453358316,7.256297239690681,1.182378930608011,0.5872799519083906,0.07209309370905928
3104,34,24,1788.0,3.2188758248682006,7.489412083508719,-0.5358204890069146,0.9614707684852765,0.8210283135213302
3105,9,19,854.0,2.995732273553991,6.75110146893676,-1.3949201988143773,0.30829025158344375,-1.550964878151162
3106,79,15,1215.0,2.772588722239781,7.103322062526113,1.0105589886465185,-0.34489026531838896,-0.4193749572272219
3107,19,29,989.0,3.4011973816621555,6.897704943128636,-1.0512803148913923,1.495158110143349,-1.0799673930882259
3108,7,21,2071.0,3.091042453358316,7.6362696033793735,-1.4636481755989743,0.5872799519083906,1.2928419789405339
3109,94,19,1135.0,2.995732273553991,7.035268599281097,1.526018814530996,0.30829025158344375,-0.6380124091355857
3110,7,11,1047.0,2.4849066497880004,6.954638864880987,-1.4636481755989743,-1.1869864123087623,-0.897054033715644
3111,12,8,1491.0,2.1972245773362196,7.307872780763706,-1.2918282336374818,-2.0290825592991357,0.23779141886854036
3112,87,15,1890.0,2.772588722239781,7.544861068658458,1.2854708957849066,-0.34489026531838896,0.9991709714547827
3113,75,18,1183.0,2.9444389791664403,7.076653815443951,0.8731030350773243,0.15814573544422847,-0.505052853852616
3114,58,19,2019.0,2.995732273553991,7.61085279039525,0.2889152324082497,0.30829025158344375,1.2111846030848359
3115,80,23,1602.0,3.1780538303479458,7.3796321526095525,1.0449229770388169,0.8419775932415164,0.4683349571809689
3116,46,10,2132.0,2.3978952727983707,7.665284718471351,-0.12345262829933244,-1.4416840536418882,1.3860597305147333
3117,59,27,1611.0,3.332204510175204,7.385230923066573,0.3232792208005482,1.2932038112403403,0.48632229901742596
3118,40,19,1540.0,2.995732273553991,7.340186835320115,-0.3296365586531235,0.30829025158344375,0.3416077746005714
3119,51,13,2099.0,2.6390573296152584,7.649692623711514,0.048367313662160114,-0.7357601943099386,1.3359665287046985
3120,99,17,1028.0,2.8903717578961645,6.9363427358340495,1.6978387564924886,-0.0001185537488582652,-0.9558345695453483
3121,75,13,1545.0,2.6390573296152584,7.343426229147367,0.8731030350773243,-0.7357601943099386,0.3520150746606432
3122,53,17,1255.0,2.8903717578961645,7.135687347028144,0.11709529044675714,-0.0001185537488582652,-0.3153940134751543
3123,35,27,2202.0,3.332204510175204,7.697575346802343,-0.5014565006146161,1.2932038112403403,1.4898008240927336
3124,76,24,1794.0,3.2188758248682006,7.492760300922379,0.9074670234696229,0.9614707684852765,0.8317852344604202
3125,98,21,1692.0,3.091042453358316,7.4342573821331355,1.6634747681001902,0.5872799519083906,0.6438311101092395
3126,68,24,1549.0,3.2188758248682006,7.346010209913293,0.6325551163312348,0.9614707684852765,0.36031670904489504
3127,12,27,1861.0,3.332204510175204,7.529406457837013,-1.2918282336374818,1.2932038112403403,0.9495194685170002
3128,71,15,706.0,2.772588722239781,6.561030665896573,0.7356470815081303,-0.34489026531838896,-2.161611185882262
3129,10,11,1364.0,2.4849066497880004,7.21890970761906,-1.3605562104220787,-1.1869864123087623,-0.04802297908874967
3130,7,17,2004.0,2.8903717578961645,7.60339933974067,-1.4636481755989743,-0.0001185537488582652,1.1872386732035742
3131,30,23,1380.0,3.1780538303479458,7.2305631534092925,-0.6732764425761086,0.8419775932415164,-0.010583595815111061
3132,61,27,1586.0,3.332204510175204,7.369600720526409,0.39200719758514524,1.2932038112403403,0.4361066671708955
3133,11,16,876.0,2.833213344056216,6.776506992372183,-1.3261922220297804,-0.16743130859829167,-1.4693437725753784
3134,10,21,1871.0,3.091042453358316,7.534762657037537,-1.3605562104220787,0.5872799519083906,0.9667274942261407
3135,16,8,1995.0,2.1972245773362196,7.59890045687141,-1.1543722800682878,-2.0290825592991357,1.1727849740078717
3136,26,11,1205.0,2.4849066497880004,7.095064377287131,-0.8107323961453027,-1.1869864123087623,-0.4459046762631515
3137,76,19,1621.0,2.995732273553991,7.3914152346753585,0.9074670234696229,0.30829025158344375,0.5061908268994532
3138,99,20,1141.0,3.044522437723423,7.040536390215956,1.6978387564924886,0.4511076642499669,-0.6210884153773714
3139,12,4,2190.0,1.6094379124341003,7.692113339595466,-1.2918282336374818,-3.749637759517113,1.4722528657512592
3140,85,26,1846.0,3.295836866004329,7.52131798019924,1.2167429190003096,1.1867493048110471,0.923533367939379
3141,43,14,1846.0,2.70805020110221,7.52131798019924,-0.226544593476228,-0.5338058954069297,0.923533367939379
3142,57,22,2045.0,3.1354942159291497,7.6236419465115715,0.2545512440159512,0.717398098196787,1.2522727178110995
3143,87,16,1797.0,2.833213344056216,7.494430215031565,1.2854708957849066,-0.16743130859829167,0.8371502188172605
3144,29,22,1964.0,3.1354942159291497,7.583247524303362,-0.7076404309684071,0.717398098196787,1.1224963167025128
3145,12,20,1867.0,3.044522437723423,7.532623618788788,-1.2918282336374818,0.4511076642499669,0.959855340335057
3146,7,30,1587.0,3.4339872044851463,7.370230641807081,-1.4636481755989743,1.5911397026854626,0.4381304346199226
3147,68,15,1121.0,2.772588722239781,7.022868086082641,0.6325551163312348,-0.34489026531838896,-0.6778519188208619
3148,63,12,1193.0,2.5649493574615367,7.085064293952548,0.46073517436974226,-0.9526872947026088,-0.4780322511857218
3149,51,24,1191.0,3.2188758248682006,7.083387847625295,0.048367313662160114,0.9614707684852765,-0.4834182218002066
3150,5,30,1654.0,3.4339872044851463,7.411556287811163,-1.5323761523835715,1.5911397026854626,0.5708986070238667
3151,70,15,1727.0,2.772588722239781,7.454719949364001,0.7012830931158318,-0.34489026531838896,0.7095718284434768
3152,53,22,904.0,3.1354942159291497,6.807934943699926,0.11709529044675714,0.717398098196787,-1.3683742279063784
3153,21,23,1635.0,3.1780538303479458,7.400009517162692,-0.9825523381067952,0.8419775932415164,0.5338019422551276
3154,62,19,1282.0,2.995732273553991,7.1569563646156364,0.4263711859774437,0.30829025158344375,-0.24706238730675145
3155,93,27,1465.0,3.332204510175204,7.290292882446597,1.4916548261386977,1.2932038112403403,0.18131193950651986
3156,78,18,1053.0,2.9444389791664403,6.960347729101308,0.9761950002542199,0.15814573544422847,-0.878712990263853
3157,36,31,1178.0,3.4657359027997265,7.072421900537371,-0.46709251222231757,1.68407374023189,-0.5186488568735993
3158,55,18,1557.0,2.9444389791664403,7.351158226430694,0.18582326723135417,0.15814573544422847,0.3768558998527802
3159,40,22,1426.0,3.1354942159291497,7.2633296174768365,-0.3296365586531235,0.717398098196787,0.09468622985095441
3160,59,20,916.0,3.044522437723423,6.821107472256465,0.3232792208005482,0.4511076642499669,-1.3260544407645718
3161,19,16,1516.0,2.833213344056216,7.324489979348532,-1.0512803148913923,-0.16743130859829167,0.2911780032273861
3162,94,24,579.0,3.2188758248682006,6.363028103540465,1.526018814530996,0.9614707684852765,-2.797740100424126
3163,68,29,1569.0,3.4011973816621555,7.358830898342354,0.6325551163312348,1.495158110143349,0.40150612860094137
3164,44,18,1925.0,2.9444389791664403,7.563200592358071,-0.19218060508392948,0.15814573544422847,1.0580909226181827
3165,57,16,775.0,2.833213344056216,6.654152520183219,0.2545512440159512,-0.16743130859829167,-1.8624357439960566
3166,75,12,1891.0,2.5649493574615367,7.545389749611823,0.8731030350773243,-0.9526872947026088,1.0008694809942638
3167,36,25,1752.0,3.258096538021482,7.469083884921234,-0.46709251222231757,1.07627671084767,0.755719285455366
3168,93,11,2069.0,2.4849066497880004,7.635303886259415,1.4916548261386977,-1.1869864123087623,1.2897393898832819
3169,38,21,1620.0,3.091042453358316,7.390798521735676,-0.39836453543772055,0.5872799519083906,0.5042094942932696
3170,2,6,1019.0,1.9459101490553132,6.927557906278317,-1.635468117560467,-2.7647241998602166,-0.9840578613211037
3171,76,18,1416.0,2.9444389791664403,7.256297239690681,0.9074670234696229,0.15814573544422847,0.07209309370905928
3172,74,17,1546.0,2.8903717578961645,7.344072850573066,0.8387390466850259,-0.0001185537488582652,0.3540924951786144
3173,73,22,1566.0,3.1354942159291497,7.356918242356021,0.8043750582927274,0.717398098196787,0.39536127995858084
3174,93,8,1233.0,2.1972245773362196,7.1180162044653335,1.4916548261386977,-2.0290825592991357,-0.3721666360282803
3175,72,12,1472.0,2.5649493574615367,7.29505641646263,0.7700110699004289,-0.9526872947026088,0.19661589157130624
3176,93,24,1590.0,3.2188758248682006,7.372118028337787,1.4916548261386977,0.9614707684852765,0.4441940993059365
3177,92,17,1504.0,2.8903717578961645,7.316548177182976,1.4572908377463991,-0.0001185537488582652,0.2656631314450943
3178,37,23,1132.0,3.1780538303479458,7.0326242610280065,-0.43272852383001903,0.8419775932415164,-0.6465079558729793
3179,45,28,1348.0,3.367295829986474,7.207118856207756,-0.15781661669163094,1.3959222912416644,-0.08590380962218432
3180,48,26,1305.0,3.295836866004329,7.174724309836376,-0.05472465151473542,1.1867493048110471,-0.18997876388080465
3181,33,16,861.0,2.833213344056216,6.759255270663693,-0.5701844773992131,-0.16743130859829167,-1.524768908865599
3182,25,20,1701.0,3.044522437723423,7.43955930913332,-0.8450963845376012,0.4511076642499669,0.6608647738531545
3183,1,11,1649.0,2.4849066497880004,7.408530566894626,-1.6698321059527654,-1.1869864123087623,0.5611777804878861
3184,55,21,2243.0,3.091042453358316,7.716015266642587,0.18582326723135417,0.5872799519083906,1.5490433210212156
3185,99,23,2027.0,3.1780538303479458,7.614805364711073,1.6978387564924886,0.8419775932415164,1.2238831600088047
3186,6,24,851.0,3.2188758248682006,6.747586526829315,-1.498012163991273,0.9614707684852765,-1.562257440635605
3187,35,30,541.0,3.4339872044851463,6.295266001439646,-0.5014565006146161,1.5911397026854626,-3.015441487434176
3188,39,12,1409.0,2.5649493574615367,7.251344983372214,-0.364000547045422,-0.9526872947026088,0.05618282770586849
3189,77,22,1303.0,3.1354942159291497,7.1731917424865985,0.9418310118619214,0.717398098196787,-0.19490249008452493
3190,90,18,1867.0,2.9444389791664403,7.532623618788788,1.3885628609618021,0.15814573544422847,0.959855340335057
3191,25,20,1787.0,3.044522437723423,7.488852955733459,-0.8450963845376012,0.4511076642499669,0.8192319865418517
3192,83,15,1559.0,2.772588722239781,7.352441100243583,1.1480149422157124,-0.34489026531838896,0.3809774279601781
3193,98,18,833.0,2.9444389791664403,6.726233402358747,1.6634747681001902,0.15814573544422847,-1.6308592795709536
3194,74,14,678.0,2.70805020110221,6.520621127558696,0.8387390466850259,-0.5338058954069297,-2.2914361510449845
3195,89,20,1634.0,3.044522437723423,7.399398083331354,1.3541988725695036,0.4511076642499669,0.531837570002491
3196,98,13,2132.0,2.6390573296152584,7.665284718471351,1.6634747681001902,-0.7357601943099386,1.3860597305147333
3197,68,12,1432.0,2.5649493574615367,7.267525427828172,0.6325551163312348,-0.9526872947026088,0.10816623865820536
3198,15,31,1294.0,3.4657359027997265,7.166265974133638,-1.1887362684605862,1.68407374023189,-0.2171531188254481
3199,74,11,905.0,2.4849066497880004,6.80903930604298,0.8387390466850259,-1.1869864123087623,-1.3648262090818324
3200,96,27,1411.0,3.332204510175204,7.252762418053187,1.594746791315593,1.2932038112403403,0.0607366636477473
3201,8,26,1652.0,3.295836866004329,7.410347097821024,-1.429284187206676,1.1867493048110471,0.5670138051973184
3202,21,16,1126.0,2.833213344056216,7.027314514039777,-0.9825523381067952,-0.16743130859829167,-0.6635667431327111
3203,4,26,1754.0,3.295836866004329,7.470224135899966,-1.5667401407758699,1.1867493048110471,0.7593826048022199
3204,83,12,1856.0,2.5649493574615367,7.526717561352706,1.1480149422157124,-0.9526872947026088,0.9408807681813908
3205,42,19,1024.0,2.995732273553991,6.932447891572509,-0.2609085818685265,0.30829025158344375,-0.9683476553505075
3206,97,23,905.0,3.1780538303479458,6.80903930604298,1.6291107797078916,0.8419775932415164,-1.3648262090818324
3207,29,18,1491.0,2.9444389791664403,7.307872780763706,-0.7076404309684071,0.15814573544422847,0.23779141886854036
3208,73,16,712.0,2.833213344056216,6.569481420414296,0.8043750582927274,-0.16743130859829167,-2.1344611872436063
3209,31,23,1150.0,3.1780538303479458,7.048386408721883,-0.6389124541838102,0.8419775932415164,-0.5958684197778811
3210,87,16,1453.0,2.833213344056216,7.282073658093465,1.2854708957849066,-0.16743130859829167,0.15490578494004262
3211,16,16,1490.0,2.833213344056216,7.307202314764738,-1.1543722800682878,-0.16743130859829167,0.2356373921575448
3212,66,7,1092.0,2.0794415416798357,6.996681488176539,0.5638271395466378,-2.3738542708686676,-0.7619824063425014
3213,25,19,2198.0,2.995732273553991,7.695757990554761,-0.8450963845376012,0.30829025158344375,1.483962147848581
3214,11,25,1361.0,3.258096538021482,7.216709486709457,-1.3261922220297804,1.07627671084767,-0.05509169639383545
3215,36,18,1827.0,2.9444389791664403,7.510977752014095,-0.46709251222231757,0.15814573544422847,0.8903129992064669
3216,41,12,2156.0,2.5649493574615367,7.676473646389156,-0.295272570260825,-0.9526872947026088,1.4220067429500558
3217,56,24,2221.0,3.2188758248682006,7.706162970199576,0.22018725562365268,0.9614707684852765,1.5173905455850805
3218,11,25,1555.0,3.258096538021482,7.349873704738337,-1.3261922220297804,1.07627671084767,0.3727290775523955
3219,45,19,1543.0,2.995732273553991,7.342131730584722,-0.15781661669163094,0.30829025158344375,0.34785619936260337
3220,96,17,1651.0,2.8903717578961645,7.409741954080923,1.594746791315593,-0.0001185537488582652,0.5650696413140255
3221,26,13,1146.0,2.6390573296152584,7.044905117129371,-0.8107323961453027,-0.7357601943099386,-0.607052872219286
3222,77,20,1410.0,3.044522437723423,7.252053951852814,0.9418310118619214,0.4511076642499669,0.058460552522365636
3223,6,20,1588.0,3.044522437723423,7.370860166536716,-1.498012163991273,0.4511076642499669,0.4401529280572561
3224,37,30,1339.0,3.4339872044851463,7.200424892944957,-0.43272852383001903,1.5911397026854626,-0.10740971102910056
3225,47,21,1532.0,3.091042453358316,7.334981878871814,-0.08908863990703393,0.5872799519083906,0.3248856511275403
3226,41,26,1550.0,3.295836866004329,7.346655163176539,-0.295272570260825,1.1867493048110471,0.36238877020611027
3227,26,21,1330.0,3.091042453358316,7.193685818395112,-0.8107323961453027,0.5872799519083906,-0.12906054285368862
3228,9,25,1611.0,3.258096538021482,7.385230923066573,-1.3949201988143773,1.07627671084767,0.48632229901742596
3229,41,7,1757.0,2.0794415416798357,7.471932078245122,-0.295272570260825,-2.3738542708686676,0.764869763640954
3230,57,8,1075.0,2.1972245773362196,6.98100574072173,0.2545512440159512,-2.0290825592991357,-0.8123443617354107
3231,40,15,1371.0,2.772588722239781,7.22402480828583,-0.3296365586531235,-0.34489026531838896,-0.03158953804533181
3232,8,22,1328.0,3.1354942159291497,7.192182058713246,-1.429284187206676,0.717398098196787,-0.13389171777776374
3233,97,19,1551.0,2.995732273553991,7.347299700743164,1.6291107797078916,0.30829025158344375,0.36445949584602094
3234,45,27,1395.0,3.332204510175204,7.241366283322318,-0.15781661669163094,1.2932038112403403,0.024123951518887132
3235,92,14,1883.0,2.70805020110221,7.5411524551363085,1.4572908377463991,-0.5338058954069297,0.9872561948669069
3236,81,12,1800.0,2.5649493574615367,7.496097345175956,1.0792869654311155,-0.9526872947026088,0.842506259044881
3237,53,10,1951.0,2.3978952727983707,7.5766097669730375,0.11709529044675714,-1.4416840536418882,1.1011709898214528
3238,92,11,1689.0,2.4849066497880004,7.432483807917119,1.4572908377463991,-1.1869864123087623,0.638133093742842
3239,93,16,1354.0,2.833213344056216,7.2115567333138015,1.4916548261386977,-0.16743130859829167,-0.07164610551600295
3240,58,22,974.0,3.1354942159291497,6.882437470997847,0.2889152324082497,0.717398098196787,-1.1290176698058039
3241,12,25,2066.0,3.258096538021482,7.633853559681768,-1.2918282336374818,1.07627671084767,1.2850798811345494
3242,85,15,1475.0,2.772588722239781,7.297091005160418,1.2167429190003096,-0.34489026531838896,0.2031524771814206
3243,15,9,790.0,2.302585092994046,6.673297967767654,-1.1887362684605862,-1.7206737539668338,-1.800926576410634
3244,44,8,846.0,2.1972245773362196,6.741700694652055,-0.19218060508392948,-2.0290825592991357,-1.5811670344789537
3245,31,19,1512.0,2.995732273553991,7.321849713788356,-0.6389124541838102,0.30829025158344375,0.28269554095562827
3246,39,17,1557.0,2.8903717578961645,7.351158226430694,-0.364000547045422,-0.0001185537488582652,0.3768558998527802
3247,89,14,791.0,2.70805020110221,6.674561391814426,1.3541988725695036,-0.5338058954069297,-1.7968675351643215
3248,94,19,2204.0,2.995732273553991,7.6984827878809465,1.526018814530996,0.30829025158344375,1.4927161879217363
3249,43,13,2083.0,2.6390573296152584,7.642044402873258,-0.226544593476228,-0.7357601943099386,1.3113948546711751
3250,82,9,1421.0,2.302585092994046,7.259819610363186,1.113650953823414,-1.7206737539668338,0.08340952217267215
3251,97,15,1919.0,2.772588722239781,7.560080465021827,1.6291107797078916,-0.34489026531838896,1.0480667936775305
3252,46,19,1943.0,2.995732273553991,7.572502985020384,-0.12345262829933244,0.30829025158344375,1.0879770052855215
3253,69,13,834.0,2.6390573296152584,6.727431724850855,0.6669191047235333,-0.7357601943099386,-1.62700939208917
3254,59,14,1133.0,2.70805020110221,7.033506484287697,0.3232792208005482,-0.5338058954069297,-0.6436736101054674
3255,34,15,1909.0,2.772588722239781,7.554858521040676,-0.5358204890069146,-0.34489026531838896,1.0312900938358687
3256,74,15,1168.0,2.772588722239781,7.063903961472068,0.8387390466850259,-0.34489026531838896,-0.5460147013721157
3257,59,5,1499.0,1.791759469228055,7.313220387090301,0.3232792208005482,-3.215950417859041,0.25497183798764433
3258,36,26,947.0,3.295836866004329,6.854354502255021,-0.46709251222231757,1.1867493048110471,-1.219240686169389
3259,21,21,2071.0,3.091042453358316,7.6362696033793735,-0.9825523381067952,0.5872799519083906,1.2928419789405339
3260,12,27,844.0,3.332204510175204,6.739336627357174,-1.2918282336374818,1.2932038112403403,-1.5887621460992356
3261,15,11,839.0,2.4849066497880004,6.733401891837359,-1.1887362684605862,-1.1869864123087623,-1.6078288532134748
3262,89,16,1338.0,2.833213344056216,7.199678345691172,1.3541988725695036,-0.16743130859829167,-0.1098081663245945
3263,85,27,1016.0,3.332204510175204,6.92461239604856,1.2167429190003096,1.2932038112403403,-0.9935209925196644
3264,59,14,1419.0,2.70805020110221,7.258412150595307,0.3232792208005482,-0.5338058954069297,0.07888773294050994
3265,41,13,1434.0,2.6390573296152584,7.268920128193722,-0.295272570260825,-0.7357601943099386,0.11264703536654667
3266,12,14,1572.0,2.70805020110221,7.360739903058278,-1.2918282336374818,-0.5338058954069297,0.40763924669469614
3267,86,11,1935.0,2.4849066497880004,7.568379267836522,1.251106907392608,-1.1869864123087623,1.0747286124120488
3268,62,16,986.0,2.833213344056216,6.894670039433482,0.4263711859774437,-0.16743130859829167,-1.089717721419155
3269,31,27,1860.0,3.332204510175204,7.528869256642251,-0.6389124541838102,1.2932038112403403,0.9477935857362522
3270,22,23,1625.0,3.1780538303479458,7.3938782901077555,-0.9481883497144967,0.8419775932415164,0.5141039607499597
3271,42,25,1233.0,3.258096538021482,7.1180162044653335,-0.2609085818685265,1.07627671084767,-0.3721666360282803
3272,31,25,2119.0,3.258096538021482,7.659171367666058,-0.6389124541838102,1.07627671084767,1.3664191805859394
3273,27,12,1500.0,2.5649493574615367,7.313886831633462,-0.7763684077530042,-0.9526872947026088,0.2571129448440317
3274,32,29,1442.0,3.4011973816621555,7.274479558773871,-0.6045484657915116,1.495158110143349,0.13050798877209258
3275,25,12,431.0,2.5649493574615367,6.068425588244111,-0.8450963845376012,-0.9526872947026088,-3.7442186512406757
3276,93,15,1733.0,2.772588722239781,7.458186157340487,1.4916548261386977,-0.34489026531838896,0.7207078212883214
3277,80,17,1234.0,2.8903717578961645,7.118826249062078,1.0449229770388169,-0.0001185537488582652,-0.3695641808684788
3278,41,21,1718.0,3.091042453358316,7.449498005382849,-0.295272570260825,0.5872799519083906,0.6927951286018148
3279,28,17,1563.0,2.8903717578961645,7.355001921105257,-0.7420044193607056,-0.0001185537488582652,0.3892046558085876
3280,1,15,1464.0,2.772588722239781,7.289610521451167,-1.6698321059527654,-0.34489026531838896,0.1791196973749886
3281,33,26,2095.0,3.295836866004329,7.647786045440933,-0.5701844773992131,1.1867493048110471,1.3298412061264335
3282,37,24,1030.0,3.2188758248682006,6.93828448401696,-0.43272852383001903,0.9614707684852765,-0.9495962555093556
3283,11,17,1277.0,2.8903717578961645,7.15305163493748,-1.3261922220297804,-0.0001185537488582652,-0.2596072322935439
3284,51,10,1617.0,2.3978952727983707,7.388946097618437,0.048367313662160114,-1.4416840536418882,0.4982581544270136
3285,20,24,1155.0,3.2188758248682006,7.052721049232323,-1.0169163264990937,0.9614707684852765,-0.5819423870537368
3286,90,23,1155.0,3.1780538303479458,7.052721049232323,1.3885628609618021,0.8419775932415164,-0.5819423870537368
3287,39,13,1069.0,2.6390573296152584,6.975413927455952,-0.364000547045422,-0.7357601943099386,-0.8303093519898438
3288,66,24,1211.0,3.2188758248682006,7.10002716662926,0.5638271395466378,0.9614707684852765,-0.4299605704912763
3289,48,22,1267.0,3.1354942159291497,7.145196134997171,-0.05472465151473542,0.717398098196787,-0.2848448382656577
3290,25,20,1566.0,3.044522437723423,7.356918242356021,-0.8450963845376012,0.4511076642499669,0.39536127995858084
3291,51,11,851.0,2.4849066497880004,6.747586526829315,0.048367313662160114,-1.1869864123087623,-1.562257440635605
3292,61,10,1613.0,2.3978952727983707,7.3864708488298945,0.39200719758514524,-1.4416840536418882,0.49030584660665044
3293,68,25,2309.0,3.258096538021482,7.745002803515839,0.6325551163312348,1.07627671084767,1.6421724712049404
3294,60,26,777.0,3.295836866004329,6.656726524178391,0.3576432091928467,1.1867493048110471,-1.8541661622896821
3295,83,8,1681.0,2.1972245773362196,7.427738840532894,1.1480149422157124,-2.0290825592991357,0.6228887912664154
3296,45,15,1077.0,2.772588722239781,6.982862751468942,-0.15781661669163094,-0.34489026531838896,-0.8063782862621443
3297,71,19,1301.0,2.995732273553991,7.171656822768514,0.7356470815081303,0.30829025158344375,-0.1998337738141657
3298,91,25,1750.0,3.258096538021482,7.467942332285852,1.4229268493541005,1.07627671084767,0.7520517842362041
3299,28,19,1719.0,2.995732273553991,7.450079569807499,-0.7420044193607056,0.30829025158344375,0.694663538494022
3300,49,13,1676.0,2.6390573296152584,7.424761761823209,-0.02036066312243691,-0.7357601943099386,0.613324239042635
3301,1,20,1514.0,3.044522437723423,7.323170717943469,-1.6698321059527654,0.4511076642499669,0.28693957158481936
3302,63,24,2193.0,3.2188758248682006,7.693481640835175,0.46073517436974226,0.9614707684852765,1.476648849177054
3303,65,16,1224.0,2.833213344056216,7.110696122978827,0.5294631511543393,-0.16743130859829167,-0.39568408668629035
3304,42,21,778.0,3.091042453358316,6.658011045870748,-0.2609085818685265,0.5872799519083906,-1.8500393399892974
3305,86,23,1253.0,3.1780538303479458,7.134093721192866,1.251106907392608,0.8419775932415164,-0.3205139041509009
3306,9,16,1666.0,2.833213344056216,7.418780882750794,-1.3949201988143773,-0.16743130859829167,0.5941092851194687
3307,52,9,1218.0,2.302585092994046,7.105786129481271,0.08273130205445862,-1.7206737539668338,-0.4114585736264663
3308,91,22,2049.0,3.1354942159291497,7.6255950721324535,1.4229268493541005,0.717398098196787,1.2585475844915672
3309,82,25,1764.0,3.258096538021482,7.475905969367397,1.113650953823414,1.07627671084767,0.777636805723843
3310,27,19,1303.0,2.995732273553991,7.1731917424865985,-0.7763684077530042,0.30829025158344375,-0.19490249008452493
3311,94,20,1509.0,3.044522437723423,7.31986492980897,1.526018814530996,0.4511076642499669,0.27631896449427973
3312,1,15,1657.0,2.772588722239781,7.4133673356952405,-1.6698321059527654,-0.34489026531838896,0.5767170161948014
3313,28,16,1461.0,2.833213344056216,7.2875606403097235,-0.7420044193607056,-0.16743130859829167,0.17253398126136962
3314,51,19,2364.0,2.995732273553991,7.768533300926033,0.048367313662160114,0.30829025158344375,1.7177696230703594
3315,13,17,1492.0,2.8903717578961645,7.30854279753919,-1.2574642452451834,-0.0001185537488582652,0.23994400234545135
3316,27,20,1713.0,3.044522437723423,7.446585099157725,-0.7763684077530042,0.4511076642499669,0.6834367452905042
3317,0,16,1563.0,2.833213344056216,7.355001921105257,-1.704196094345064,-0.16743130859829167,0.3892046558085876
3318,58,25,1432.0,3.258096538021482,7.267525427828172,0.2889152324082497,1.07627671084767,0.10816623865820536
3319,43,14,1548.0,2.70805020110221,7.3453648404168685,-0.226544593476228,-0.5338058954069297,0.3582433106385635
3320,79,12,1443.0,2.5649493574615367,7.275172319452771,1.0105589886465185,-0.9526872947026088,0.13273364228617948
3321,84,10,1937.0,2.3978952727983707,7.569411792450712,1.182378930608011,-1.4416840536418882,1.0780458359582825
3322,77,17,775.0,2.8903717578961645,6.654152520183219,0.9418310118619214,-0.0001185537488582652,-1.8624357439960566
3323,42,17,1201.0,2.8903717578961645,7.091742115095153,-0.2609085818685265,-0.0001185537488582652,-0.45657821006422233
